Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Goran Pandev,"AT,LT",37.0,29,15,1.404,15.6,7.0,3.0,10.0,6.0,1.0,1.0,5.0,0.0,4.2,3.4,1.4,48.0,23.0,44.0,98.0,45.0,19.0,64.0,38.0,58.0,27.0,9.0,36.0,22.0,31.0,9.0,5.0,1.0,6.0,2.0,4.0,10.0,400.0,6.0,6.0,0.0,6.0,2.0,11.0,7.0,1.0
Lennart-Marten Czyborra,ZG,21.0,17,15,1.173,13.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,5.0,14.0,26.0,34.0,8.0,0.0,8.0,8.0,8.0,2.0,2.0,4.0,2.0,4.0,19.0,10.0,7.0,7.0,5.0,11.0,19.0,579.0,8.0,6.0,1.0,5.0,17.0,36.0,27.0,0.0
Paolo Ghiglione,"ZG,LT",23.0,23,14,1.358,15.1,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,2.0,26.0,39.0,27.0,99.0,0.0,27.0,27.0,0.0,27.0,4.0,13.0,17.0,4.0,17.0,27.0,15.0,17.0,8.0,2.0,13.0,28.0,464.0,15.0,14.0,2.0,12.0,13.0,40.0,25.0,0.0
Gianluca Scamacca,AT,21.0,26,13,1.352,15.0,8.0,2.0,10.0,6.0,2.0,2.0,1.0,0.0,7.9,6.3,2.7,89.0,20.0,18.0,87.0,53.0,13.0,67.0,40.0,53.0,52.0,18.0,70.0,42.0,60.0,19.0,10.0,6.0,7.0,6.0,7.0,19.0,368.0,12.0,21.0,4.0,17.0,9.0,28.0,12.0,0.0
Lukas Lerager,LT,27.0,16,13,1.159,12.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,11.0,9.0,46.0,32.0,0.0,8.0,8.0,0.0,8.0,5.0,4.0,9.0,5.0,9.0,24.0,13.0,14.0,9.0,1.0,11.0,30.0,367.0,19.0,13.0,3.0,10.0,14.0,38.0,25.0,1.0
Nicolò Rovella,LT,18.0,20,12,1.187,13.2,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,1.6,24.0,15.0,59.0,7.0,0.0,15.0,15.0,0.0,15.0,7.0,12.0,18.0,7.0,18.0,29.0,16.0,15.0,11.0,3.0,9.0,32.0,281.0,23.0,11.0,0.0,11.0,20.0,49.0,19.0,1.0
Cristián Zapata,ZG,33.0,12,12,968.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,2.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,18.0,12.0,11.0,7.0,0.0,10.0,14.0,714.0,4.0,15.0,11.0,4.0,15.0,33.0,56.0,0.0
Davide Biraschi,ZG,26.0,13,11,915.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,1.0,9.0,39.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,17.0,9.0,12.0,5.0,0.0,5.0,10.0,500.0,5.0,12.0,6.0,6.0,21.0,38.0,26.0,0.0
Mattia Bani,ZG,26.0,11,10,921.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.2,7.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,6.0,7.0,10.0,5.0,5.0,5.0,0.0,5.0,12.0,417.0,7.0,16.0,11.0,5.0,27.0,37.0,44.0,0.0
Valon Behrami,LT,35.0,26,8,892.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.1,6.0,5.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,5.0,6.0,21.0,9.0,9.0,10.0,2.0,9.0,26.0,346.0,17.0,13.0,5.0,8.0,9.0,30.0,13.0,0.0
Luca Pellegrini,"ZG,LT",21.0,11,7,639.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.6,17.0,23.0,13.0,47.0,0.0,14.0,14.0,0.0,14.0,2.0,23.0,25.0,2.0,25.0,9.0,6.0,6.0,2.0,1.0,4.0,10.0,400.0,6.0,11.0,2.0,9.0,8.0,17.0,13.0,1.0
Stefano Sturaro,LT,27.0,6,6,445.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,10.0,2.0,24.0,12.0,20.0,0.0,20.0,20.0,20.0,13.0,7.0,20.0,13.0,20.0,11.0,5.0,3.0,6.0,2.0,3.0,15.0,200.0,12.0,5.0,0.0,5.0,7.0,18.0,2.0,0.0
Federico Marchetti,G,37.0,4,4,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
Filippo Melegoni,"LT,ZG",21.0,14,3,389.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,8.0,11.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,19.0,8.0,19.0,7.0,6.0,2.0,5.0,0.0,3.0,6.0,500.0,3.0,5.0,0.0,5.0,5.0,12.0,8.0,0.0
Francesco Cassata,"ZG,AT",23.0,8,2,227.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,7.0,6.0,7.0,0.0,0.0,4.0,7.0,571.0,3.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0
Alberto Paleari,G,27.0,3,2,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jérôme Onguéné,ZG,22.0,4,1,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,7.0,286.0,5.0,2.0,0.0,2.0,2.0,4.0,8.0,0.0
Manolo Portanova,"LT,AT",20.0,3,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,0.0
Vittorio Parigini,"LT,ZG",24.0,4,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,5.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Giuseppe Caso,"ZG,AT",21.0,2,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steeve-Mike Ebongue,LT,19.0,3,0,52.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,1.0,1.0,0.0,0.0,173.0,173.0,0.0,173.0,0.0,69.0,69.0,0.0,69.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
Yayah Kallon,AT,19.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,23.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giuseppe Agostino,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.0,309.0,293.0,197.0,65.0,255.0,640.0,398.0,385.0,437.0,123.0,314.0,520.0,1075.0,785.0,12.0
Peter Ankersen,ZG,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.0,328.0,256.0,216.0,79.0,246.0,540.0,456.0,294.0,367.0,91.0,276.0,443.0,994.0,579.0,10.0
Raúl Asencio,AT,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Asoro,AT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petar Brlek,LT,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Dumbravanu,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darian Males,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudiu Micovschi,LT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasse Schöne,LT,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukáš Zima,G,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
