Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Ruslan Malinovskyi,LT,30.0,28,18,1.544,17.2,4.0,1.0,5.0,4.0,0.0,0.0,7.0,0.0,1.1,1.1,0.6,16.0,24.0,83.0,31.0,23.0,6.0,29.0,23.0,29.0,6.0,3.0,10.0,6.0,10.0,35.0,20.0,18.0,11.0,6.0,17.0,41.0,415.0,24.0,22.0,8.0,14.0,5.0,40.0,16.0,0.0
Aarón Martín,ZG,26.0,22,17,1.376,15.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,1.7,19.0,28.0,35.0,72.0,0.0,7.0,7.0,0.0,7.0,1.0,11.0,12.0,1.0,12.0,21.0,10.0,7.0,10.0,4.0,9.0,22.0,409.0,13.0,12.0,4.0,8.0,9.0,30.0,15.0,0.0
Kevin Strootman,LT,33.0,27,15,1.207,13.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,1.3,14.0,13.0,61.0,22.0,0.0,15.0,15.0,0.0,15.0,1.0,10.0,10.0,1.0,10.0,34.0,19.0,13.0,18.0,3.0,15.0,31.0,484.0,16.0,20.0,6.0,14.0,7.0,41.0,22.0,0.0
Alessandro Vogliacco,ZG,24.0,20,14,1.169,13.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.5,9.0,8.0,49.0,12.0,0.0,8.0,8.0,0.0,8.0,3.0,4.0,7.0,3.0,7.0,23.0,15.0,14.0,8.0,1.0,12.0,15.0,800.0,3.0,16.0,10.0,6.0,30.0,53.0,40.0,1.0
Junior Messias,"LT,ZG",32.0,18,13,1.053,11.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6,1.6,1.3,29.0,35.0,29.0,75.0,9.0,0.0,9.0,9.0,9.0,14.0,11.0,25.0,14.0,25.0,26.0,20.0,19.0,5.0,2.0,8.0,19.0,421.0,11.0,9.0,1.0,8.0,5.0,31.0,22.0,0.0
Caleb Ekuban,AT,29.0,29,10,1.131,12.6,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,2.9,2.9,1.4,42.0,14.0,15.0,93.0,32.0,8.0,40.0,32.0,40.0,23.0,11.0,34.0,23.0,34.0,8.0,4.0,2.0,4.0,2.0,5.0,9.0,556.0,4.0,11.0,3.0,8.0,1.0,9.0,7.0,0.0
Morten Thorsby,LT,27.0,24,9,1.157,12.9,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.8,1.8,1.4,32.0,6.0,28.0,39.0,16.0,16.0,31.0,16.0,31.0,14.0,11.0,25.0,14.0,25.0,19.0,11.0,9.0,8.0,2.0,7.0,14.0,500.0,7.0,21.0,5.0,16.0,4.0,23.0,20.0,0.0
Djed Spence,ZG,22.0,16,8,859.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,4.0,17.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,4.0,16.0,10.0,12.0,4.0,0.0,8.0,10.0,800.0,2.0,20.0,5.0,15.0,8.0,24.0,28.0,0.0
Ridgeciano Haps,ZG,30.0,16,7,773.0,8.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,8.0,13.0,13.0,42.0,0.0,12.0,12.0,0.0,12.0,1.0,8.0,10.0,1.0,10.0,7.0,6.0,3.0,2.0,2.0,5.0,8.0,625.0,3.0,3.0,0.0,3.0,6.0,13.0,11.0,1.0
Vitinha,"AT,LT",23.0,9,2,285.0,3.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.1,1.1,0.1,13.0,10.0,4.0,21.0,63.0,0.0,63.0,63.0,63.0,36.0,4.0,40.0,36.0,40.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,500.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0
Nicola Leali,G,30.0,3,2,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Pușcaș,AT,27.0,8,1,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.1,22.0,5.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,98.0,4.0,102.0,98.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Silvan Hefti,"LT,ZG",25.0,6,1,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,1.0,4.0,7.0,571.0,3.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0
Giorgio Cittadini,ZG,21.0,5,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,3.0,3.0,1000.0,0.0,1.0,0.0,1.0,3.0,8.0,5.0,0.0
Alan Matturro,ZG,18.0,6,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,6.0,3.0,3.0,2.0,3.0,4.0,0.0
Davide Biraschi,ZG,29.0,1,1,90.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,5.0,4.0,100.0,0.0,100.0,100.0,100.0,10.0,0.0,10.0,10.0,10.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,333.0,2.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0
Berkan Kutlu,LT,25.0,6,0,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,4.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,20.0,7.0,20.0,6.0,4.0,5.0,1.0,0.0,3.0,6.0,500.0,3.0,3.0,0.0,3.0,4.0,10.0,5.0,0.0
David Akpan Ankeye,AT,21.0,6,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Emil Bohinen,LT,24.0,5,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0
Seydou Fini,"ZG,AT",17.0,3,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Jagiełło,LT,25.0,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Pablo Galdames Millán,"LT,ZG",26.0,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Daniele Sommariva,G,26.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christos Papadopoulos,AT,18.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mattia Aramu,"AT,LT",28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.0,352.0,315.0,247.0,63.0,283.0,571.0,496.0,288.0,462.0,162.0,300.0,332.0,957.0,796.0,11.0
Riccardo Arboscello,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.0,298.0,230.0,198.0,65.0,200.0,393.0,509.0,193.0,339.0,88.0,251.0,271.0,764.0,677.0,11.0
Simone Calvani,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroukou Cissé,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massimo Coda,AT,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommaso Pittino,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
