Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Alessandro Tuia,ZG,31.0,19,18,1.503,16.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.7,0.7,0.0,8.0,2.0,43.0,2.0,6.0,0.0,6.0,6.0,6.0,4.0,0.0,5.0,4.0,5.0,30.0,18.0,18.0,11.0,1.0,7.0,19.0,368.0,12.0,6.0,2.0,4.0,48.0,78.0,58.0,1.0
Antonio Barreca,ZG,26.0,22,18,1.456,16.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,2.6,29.0,46.0,80.0,50.0,0.0,12.0,12.0,0.0,12.0,2.0,16.0,18.0,2.0,18.0,24.0,18.0,10.0,11.0,3.0,10.0,18.0,556.0,8.0,9.0,1.0,8.0,22.0,46.0,24.0,0.0
Arturo Calabresi,ZG,25.0,31,17,1.695,18.8,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.5,35.0,48.0,111.0,87.0,0.0,11.0,11.0,0.0,11.0,5.0,13.0,18.0,5.0,18.0,53.0,31.0,29.0,17.0,7.0,27.0,47.0,574.0,20.0,25.0,5.0,20.0,31.0,84.0,37.0,1.0
Kastriot Dermaku,ZG,29.0,15,13,1.167,13.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.1,8.0,4.0,39.0,1.0,8.0,0.0,8.0,8.0,8.0,5.0,1.0,6.0,5.0,6.0,12.0,6.0,4.0,8.0,0.0,2.0,4.0,500.0,2.0,18.0,14.0,4.0,21.0,33.0,54.0,0.0
Alexis Blin,LT,24.0,26,10,925.0,10.3,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.6,1.6,0.6,21.0,8.0,42.0,8.0,10.0,19.0,29.0,10.0,29.0,15.0,5.0,21.0,15.0,21.0,25.0,14.0,8.0,12.0,5.0,10.0,23.0,435.0,13.0,13.0,1.0,12.0,10.0,35.0,10.0,0.0
Þórir Jóhann Helgason,LT,20.0,25,9,933.0,10.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.8,1.8,0.7,25.0,14.0,23.0,42.0,10.0,0.0,10.0,10.0,10.0,18.0,7.0,25.0,17.0,24.0,8.0,5.0,1.0,1.0,6.0,3.0,10.0,300.0,7.0,9.0,4.0,5.0,7.0,15.0,5.0,0.0
Marco Olivieri,AT,22.0,18,9,759.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.8,26.0,14.0,14.0,63.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,31.0,21.0,31.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,143.0,6.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0
John Björkengren,LT,22.0,22,8,921.0,10.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.8,14.0,18.0,38.0,32.0,10.0,0.0,10.0,10.0,10.0,6.0,8.0,14.0,6.0,14.0,11.0,8.0,5.0,4.0,2.0,3.0,8.0,375.0,5.0,9.0,3.0,6.0,4.0,15.0,7.0,0.0
Marcin Listkowski,"AT,LT",23.0,23,8,758.0,8.4,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,1.9,40.0,17.0,26.0,57.0,24.0,12.0,36.0,24.0,36.0,24.0,23.0,47.0,24.0,47.0,8.0,7.0,4.0,2.0,2.0,1.0,2.0,500.0,1.0,5.0,1.0,4.0,5.0,13.0,2.0,0.0
Pablo Rodríguez,"AT,LT",19.0,25,5,737.0,8.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.5,2.5,1.6,42.0,19.0,16.0,65.0,24.0,12.0,37.0,24.0,37.0,31.0,20.0,51.0,31.0,51.0,10.0,6.0,3.0,3.0,4.0,3.0,7.0,429.0,4.0,4.0,0.0,4.0,0.0,10.0,2.0,0.0
Marco Bleve,G,25.0,5,4,389.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Antonino Ragusa,"AT,LT",31.0,15,3,384.0,4.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,0.6,21.0,12.0,15.0,38.0,23.0,23.0,47.0,23.0,47.0,35.0,13.0,48.0,35.0,48.0,10.0,3.0,4.0,3.0,3.0,7.0,12.0,583.0,5.0,6.0,0.0,6.0,3.0,13.0,6.0,0.0
Biagio Meccariello,ZG,30.0,8,3,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.2,3.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,7.0,9.0,4.0,5.0,4.0,0.0,4.0,8.0,500.0,4.0,0.0,0.0,0.0,19.0,28.0,21.0,0.0
Alessandro Plizzari,G,21.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Paolo Faragò,LT,28.0,8,2,222.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,12.0,5.0,12.0,10.0,41.0,0.0,41.0,41.0,41.0,44.0,6.0,49.0,44.0,49.0,6.0,2.0,1.0,4.0,1.0,2.0,5.0,400.0,3.0,7.0,2.0,5.0,0.0,6.0,1.0,0.0
Lorenco Šimić,ZG,25.0,7,1,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,6.0,6.0,9.0,0.0
Brayan Vera,ZG,22.0,2,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Brynjar Ingi Bjarnason,ZG,21.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0
Luca Paganini,"AT,LT",28.0,7,0,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Raúl Asencio,"AT,LT",23.0,5,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,24.0,4.0,1.0,0.0,1.0,3.0,2.0,4.0,500.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Alexandru Borbei,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.0,358.0,263.0,243.0,90.0,210.0,441.0,476.0,231.0,384.0,92.0,292.0,409.0,1005.0,596.0,9.0
Catalin Burnete,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551.0,309.0,241.0,240.0,70.0,218.0,485.0,449.0,267.0,436.0,131.0,305.0,352.0,903.0,825.0,9.0
Alberto Dima,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattia Felici,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Gill,LT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joan Gonzàlez,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emin Hasic,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilario Monterisi,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasper Samooja,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
